pre_skid,post_skid,pre_name,post_name,roi,count,type_pre_col,type_post_col,type_pre,type_post,relative_weight_PB,relative_weight_EB,relative_weight_NO,PB_post,EB_post,NO_post
83744,82632,Delta7_L6R3_83744,Delta7_L6R3_82632,PB,9,Delta7_L6R3,Delta7_L6R3,Delta7,Delta7,0.00862895493767977,0.0,0.0,1043.0,0.0,0.0
84354,82632,Delta7_L3R6_84354,Delta7_L6R3_82632,PB,9,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.00862895493767977,0.0,0.0,1043.0,0.0,0.0
110806,82632,Delta7_L4R5_110806,Delta7_L6R3_82632,PB,9,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.00862895493767977,0.0,0.0,1043.0,0.0,0.0
55952,82632,EPG_L2_55952,Delta7_L6R3_82632,PB,9,EPG_L2,Delta7_L6R3,EPG,Delta7,0.00862895493767977,0.0,0.0,1043.0,0.0,0.0
84473,82632,Delta7_L2L1_84473,Delta7_L6R3_82632,PB,6,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.005752636625119847,0.0,0.0,1043.0,0.0,0.0
83239,82632,Delta7_L4R5_83239,Delta7_L6R3_82632,PB,6,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.005752636625119847,0.0,0.0,1043.0,0.0,0.0
75302,84466,Delta7_L5R4_75302,Delta7_L5R4_84466,PB,16,Delta7_L5R4,Delta7_L5R4,Delta7,Delta7,0.020202020202020204,0.0,0.0,792.0,0.0,0.0
83722,84466,Delta7_L2L1_83722,Delta7_L5R4_84466,PB,16,Delta7_L2L1,Delta7_L5R4,Delta7,Delta7,0.020202020202020204,0.0,0.0,792.0,0.0,0.0
57529,84466,EPG_L3_57529,Delta7_L5R4_84466,PB,16,EPG_L3,Delta7_L5R4,EPG,Delta7,0.020202020202020204,0.0,0.0,792.0,0.0,0.0
75326,84466,Delta7_L5R4_75326,Delta7_L5R4_84466,PB,15,Delta7_L5R4,Delta7_L5R4,Delta7,Delta7,0.01893939393939394,0.0,0.0,792.0,0.0,0.0
84178,84466,Delta7_L2L1_84178,Delta7_L5R4_84466,PB,12,Delta7_L2L1,Delta7_L5R4,Delta7,Delta7,0.015151515151515152,0.0,0.0,792.0,0.0,0.0
84500,84466,Delta7_L5R4_84500,Delta7_L5R4_84466,PB,11,Delta7_L5R4,Delta7_L5R4,Delta7,Delta7,0.013888888888888888,0.0,0.0,792.0,0.0,0.0
84354,84466,Delta7_L3R6_84354,Delta7_L5R4_84466,PB,11,Delta7_L3R6,Delta7_L5R4,Delta7,Delta7,0.013888888888888888,0.0,0.0,792.0,0.0,0.0
80994,84466,Delta7_L6R3_80994,Delta7_L5R4_84466,PB,10,Delta7_L6R3,Delta7_L5R4,Delta7,Delta7,0.012626262626262626,0.0,0.0,792.0,0.0,0.0
55952,84466,EPG_L2_55952,Delta7_L5R4_84466,PB,10,EPG_L2,Delta7_L5R4,EPG,Delta7,0.012626262626262626,0.0,0.0,792.0,0.0,0.0
54939,84466,EPG_L3_54939,Delta7_L5R4_84466,PB,9,EPG_L3,Delta7_L5R4,EPG,Delta7,0.011363636363636364,0.0,0.0,792.0,0.0,0.0
83213,84466,Delta7_L2L1_83213,Delta7_L5R4_84466,PB,9,Delta7_L2L1,Delta7_L5R4,Delta7,Delta7,0.011363636363636364,0.0,0.0,792.0,0.0,0.0
42181,84466,Delta7_L2L1_42181,Delta7_L5R4_84466,PB,8,Delta7_L2L1,Delta7_L5R4,Delta7,Delta7,0.010101010101010102,0.0,0.0,792.0,0.0,0.0
84631,84466,Delta7_L3R6_84631,Delta7_L5R4_84466,PB,7,Delta7_L3R6,Delta7_L5R4,Delta7,Delta7,0.008838383838383838,0.0,0.0,792.0,0.0,0.0
84303,84466,Delta7_L4R5_84303,Delta7_L5R4_84466,PB,7,Delta7_L4R5,Delta7_L5R4,Delta7,Delta7,0.008838383838383838,0.0,0.0,792.0,0.0,0.0
79852,84466,Delta7_L3R6_79852,Delta7_L5R4_84466,PB,6,Delta7_L3R6,Delta7_L5R4,Delta7,Delta7,0.007575757575757576,0.0,0.0,792.0,0.0,0.0
81527,84466,Delta7_L3R6_81527,Delta7_L5R4_84466,PB,6,Delta7_L3R6,Delta7_L5R4,Delta7,Delta7,0.007575757575757576,0.0,0.0,792.0,0.0,0.0
189608,33811,ER_R_MBUd_189608,ER_L_MBUd_33811,EB,10,ER_R_MBUd,ER_L_MBUd,MBUd,MBUd,0.0,0.016638935108153077,0.0,0.0,601.0,0.0
112687,33811,PEN_b_L2_112687,ER_L_MBUd_33811,EB,7,PEN_b_L2,ER_L_MBUd,PEN_b,MBUd,0.0,0.011647254575707155,0.0,0.0,601.0,0.0
81522,35224,Delta7_L4R5_81522,PEN_b_L4_35224,PB,167,Delta7_L4R5,PEN_b_L4,Delta7,PEN_b,0.11461908030199039,0.0,0.0,1457.0,0.0,0.0
84303,35224,Delta7_L4R5_84303,PEN_b_L4_35224,PB,139,Delta7_L4R5,PEN_b_L4,Delta7,PEN_b,0.09540150995195608,0.0,0.0,1457.0,0.0,0.0
83112,35224,Delta7_L4R5_83112,PEN_b_L4_35224,PB,133,Delta7_L4R5,PEN_b_L4,Delta7,PEN_b,0.091283459162663,0.0,0.0,1457.0,0.0,0.0
110806,35224,Delta7_L4R5_110806,PEN_b_L4_35224,PB,127,Delta7_L4R5,PEN_b_L4,Delta7,PEN_b,0.08716540837336993,0.0,0.0,1457.0,0.0,0.0
83239,35224,Delta7_L4R5_83239,PEN_b_L4_35224,PB,95,Delta7_L4R5,PEN_b_L4,Delta7,PEN_b,0.06520247083047358,0.0,0.0,1457.0,0.0,0.0
79852,35224,Delta7_L3R6_79852,PEN_b_L4_35224,PB,45,Delta7_L3R6,PEN_b_L4,Delta7,PEN_b,0.03088538091969801,0.0,0.0,1457.0,0.0,0.0
81541,35224,Delta7_L3R6_81541,PEN_b_L4_35224,PB,36,Delta7_L3R6,PEN_b_L4,Delta7,PEN_b,0.024708304735758406,0.0,0.0,1457.0,0.0,0.0
34228,35224,EPG_L4_34228,PEN_b_L4_35224,PB,35,EPG_L4,PEN_b_L4,EPG,PEN_b,0.024021962937542895,0.0,0.0,1457.0,0.0,0.0
81527,35224,Delta7_L3R6_81527,PEN_b_L4_35224,PB,32,Delta7_L3R6,PEN_b_L4,Delta7,PEN_b,0.02196293754289636,0.0,0.0,1457.0,0.0,0.0
34955,35224,EPG_L4_34955,PEN_b_L4_35224,PB,27,EPG_L4,PEN_b_L4,EPG,PEN_b,0.018531228551818806,0.0,0.0,1457.0,0.0,0.0
35304,35224,EPG_L4_35304,PEN_b_L4_35224,PB,25,EPG_L4,PEN_b_L4,EPG,PEN_b,0.017158544955387784,0.0,0.0,1457.0,0.0,0.0
82590,35224,Delta7_L3R6_82590,PEN_b_L4_35224,PB,20,Delta7_L3R6,PEN_b_L4,Delta7,PEN_b,0.013726835964310227,0.0,0.0,1457.0,0.0,0.0
84631,35224,Delta7_L3R6_84631,PEN_b_L4_35224,PB,11,Delta7_L3R6,PEN_b_L4,Delta7,PEN_b,0.0075497597803706245,0.0,0.0,1457.0,0.0,0.0
75297,35224,Delta7_L5R4_75297,PEN_b_L4_35224,PB,10,Delta7_L5R4,PEN_b_L4,Delta7,PEN_b,0.0068634179821551134,0.0,0.0,1457.0,0.0,0.0
139934,129326,ER_L_LBU_139934,ER_L_MBUd_129326,EB,6,ER_L_LBU,ER_L_MBUd,LBU,MBUd,0.0,0.010752688172043012,0.0,0.0,558.0,0.0
57041,63776,ER_R_LAL_57041,PEN_a_L3_63776,EB,23,ER_R_LAL,PEN_a_L3,LAL,PEN_a,0.0,0.0372168284789644,0.0,0.0,618.0,0.0
112687,63776,PEN_b_L2_112687,PEN_a_L3_63776,EB,13,PEN_b_L2,PEN_a_L3,PEN_b,PEN_a,0.0,0.021035598705501618,0.0,0.0,618.0,0.0
108339,63776,PEN_a_R9_108339,PEN_a_L3_63776,EB,9,PEN_a_R9,PEN_a_L3,PEN_a,PEN_a,0.0,0.014563106796116505,0.0,0.0,618.0,0.0
63772,63776,PEN_b_L3_63772,PEN_a_L3_63776,EB,7,PEN_b_L3,PEN_a_L3,PEN_b,PEN_a,0.0,0.011326860841423949,0.0,0.0,618.0,0.0
118407,63776,PEN_a_R8_118407,PEN_a_L3_63776,EB,7,PEN_a_R8,PEN_a_L3,PEN_a,PEN_a,0.0,0.011326860841423949,0.0,0.0,618.0,0.0
47232,63776,ER_R_LAL_47232,PEN_a_L3_63776,EB,6,ER_R_LAL,PEN_a_L3,LAL,PEN_a,0.0,0.009708737864077669,0.0,0.0,618.0,0.0
63988,142921,PEG_L1_63988,ER_L_LBU_142921,EB,7,PEG_L1,ER_L_LBU,PEG,LBU,0.0,0.012750455373406194,0.0,0.0,549.0,0.0
63046,189608,ER_R_MBUd_63046,ER_R_MBUd_189608,EB,8,ER_R_MBUd,ER_R_MBUd,MBUd,MBUd,0.0,0.014134275618374558,0.0,0.0,566.0,0.0
275623,43270,PFN_L2_275623,,NO,16,PFN_L2,,PFN,,0.0,0.0,0.02130492676431425,0.0,0.0,751.0
42681,43270,PFN_L5_42681,,NO,14,PFN_L5,,PFN,,0.0,0.0,0.018641810918774968,0.0,0.0,751.0
42448,43270,PFN_L4_42448,,NO,13,PFN_L4,,PFN,,0.0,0.0,0.017310252996005325,0.0,0.0,751.0
278730,43270,PFN_L3_278730,,NO,12,PFN_L3,,PFN,,0.0,0.0,0.015978695073235686,0.0,0.0,751.0
46932,43270,PFN_L3_46932,,NO,11,PFN_L3,,PFN,,0.0,0.0,0.014647137150466045,0.0,0.0,751.0
42831,43270,PFN_L5_42831,,NO,10,PFN_L5,,PFN,,0.0,0.0,0.013315579227696404,0.0,0.0,751.0
46894,43270,PFN_L3_46894,,NO,9,PFN_L3,,PFN,,0.0,0.0,0.011984021304926764,0.0,0.0,751.0
75666,43270,PFN_L9_75666,,NO,9,PFN_L9,,PFN,,0.0,0.0,0.011984021304926764,0.0,0.0,751.0
278353,43270,PFN_L3_278353,,NO,8,PFN_L3,,PFN,,0.0,0.0,0.010652463382157125,0.0,0.0,751.0
42443,43270,PFN_L5_42443,,NO,8,PFN_L5,,PFN,,0.0,0.0,0.010652463382157125,0.0,0.0,751.0
275616,43270,PFN_L2_275616,,NO,7,PFN_L2,,PFN,,0.0,0.0,0.009320905459387484,0.0,0.0,751.0
42433,43270,PFN_L5_42433,,NO,7,PFN_L5,,PFN,,0.0,0.0,0.009320905459387484,0.0,0.0,751.0
75810,43270,,,NO,7,,,,,0.0,0.0,0.009320905459387484,0.0,0.0,751.0
42356,43270,PFN_L5_42356,,NO,7,PFN_L5,,PFN,,0.0,0.0,0.009320905459387484,0.0,0.0,751.0
44854,43270,PFN_L2_44854,,NO,6,PFN_L2,,PFN,,0.0,0.0,0.007989347536617843,0.0,0.0,751.0
43549,43270,PFN_L4_43549,,NO,6,PFN_L4,,PFN,,0.0,0.0,0.007989347536617843,0.0,0.0,751.0
42681,60627,PFN_L5_42681,,NO,12,PFN_L5,,PFN,,0.0,0.0,0.017094017094017096,0.0,0.0,702.0
46932,60627,PFN_L3_46932,,NO,11,PFN_L3,,PFN,,0.0,0.0,0.01566951566951567,0.0,0.0,702.0
279424,60627,PFN_L3_279424,,NO,11,PFN_L3,,PFN,,0.0,0.0,0.01566951566951567,0.0,0.0,702.0
118141,60627,PFN_L9_118141,,NO,9,PFN_L9,,PFN,,0.0,0.0,0.01282051282051282,0.0,0.0,702.0
42734,60627,PFN_L4_42734,,NO,8,PFN_L4,,PFN,,0.0,0.0,0.011396011396011397,0.0,0.0,702.0
42739,60627,PFN_L4_42739,,NO,7,PFN_L4,,PFN,,0.0,0.0,0.009971509971509971,0.0,0.0,702.0
42837,60627,PFN_L5_42837,,NO,7,PFN_L5,,PFN,,0.0,0.0,0.009971509971509971,0.0,0.0,702.0
75810,60627,,,NO,7,,,,,0.0,0.0,0.009971509971509971,0.0,0.0,702.0
42831,60627,PFN_L5_42831,,NO,7,PFN_L5,,PFN,,0.0,0.0,0.009971509971509971,0.0,0.0,702.0
278730,60627,PFN_L3_278730,,NO,6,PFN_L3,,PFN,,0.0,0.0,0.008547008547008548,0.0,0.0,702.0
44854,60627,PFN_L2_44854,,NO,6,PFN_L2,,PFN,,0.0,0.0,0.008547008547008548,0.0,0.0,702.0
43554,60627,PFN_L4_43554,,NO,6,PFN_L4,,PFN,,0.0,0.0,0.008547008547008548,0.0,0.0,702.0
57529,84617,EPG_L3_57529,Delta7_L6R3_84617,PB,48,EPG_L3,Delta7_L6R3,EPG,Delta7,0.05,0.0,0.0,960.0,0.0,0.0
57518,84617,EPG_L3_57518,Delta7_L6R3_84617,PB,44,EPG_L3,Delta7_L6R3,EPG,Delta7,0.04583333333333333,0.0,0.0,960.0,0.0,0.0
54939,84617,EPG_L3_54939,Delta7_L6R3_84617,PB,44,EPG_L3,Delta7_L6R3,EPG,Delta7,0.04583333333333333,0.0,0.0,960.0,0.0,0.0
84631,84617,Delta7_L3R6_84631,Delta7_L6R3_84617,PB,26,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.027083333333333334,0.0,0.0,960.0,0.0,0.0
81527,84617,Delta7_L3R6_81527,Delta7_L6R3_84617,PB,24,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.025,0.0,0.0,960.0,0.0,0.0
82590,84617,Delta7_L3R6_82590,Delta7_L6R3_84617,PB,23,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.023958333333333335,0.0,0.0,960.0,0.0,0.0
34228,84617,EPG_L4_34228,Delta7_L6R3_84617,PB,19,EPG_L4,Delta7_L6R3,EPG,Delta7,0.019791666666666666,0.0,0.0,960.0,0.0,0.0
81541,84617,Delta7_L3R6_81541,Delta7_L6R3_84617,PB,19,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.019791666666666666,0.0,0.0,960.0,0.0,0.0
55952,84617,EPG_L2_55952,Delta7_L6R3_84617,PB,18,EPG_L2,Delta7_L6R3,EPG,Delta7,0.01875,0.0,0.0,960.0,0.0,0.0
34955,84617,EPG_L4_34955,Delta7_L6R3_84617,PB,17,EPG_L4,Delta7_L6R3,EPG,Delta7,0.017708333333333333,0.0,0.0,960.0,0.0,0.0
35304,84617,EPG_L4_35304,Delta7_L6R3_84617,PB,16,EPG_L4,Delta7_L6R3,EPG,Delta7,0.016666666666666666,0.0,0.0,960.0,0.0,0.0
84473,84617,Delta7_L2L1_84473,Delta7_L6R3_84617,PB,16,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.016666666666666666,0.0,0.0,960.0,0.0,0.0
110806,84617,Delta7_L4R5_110806,Delta7_L6R3_84617,PB,15,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.015625,0.0,0.0,960.0,0.0,0.0
83112,84617,Delta7_L4R5_83112,Delta7_L6R3_84617,PB,14,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.014583333333333334,0.0,0.0,960.0,0.0,0.0
42181,84617,Delta7_L2L1_42181,Delta7_L6R3_84617,PB,11,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.011458333333333333,0.0,0.0,960.0,0.0,0.0
84178,84617,Delta7_L2L1_84178,Delta7_L6R3_84617,PB,11,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.011458333333333333,0.0,0.0,960.0,0.0,0.0
79852,84617,Delta7_L3R6_79852,Delta7_L6R3_84617,PB,10,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.010416666666666666,0.0,0.0,960.0,0.0,0.0
83722,84617,Delta7_L2L1_83722,Delta7_L6R3_84617,PB,10,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.010416666666666666,0.0,0.0,960.0,0.0,0.0
82632,84617,Delta7_L6R3_82632,Delta7_L6R3_84617,PB,9,Delta7_L6R3,Delta7_L6R3,Delta7,Delta7,0.009375,0.0,0.0,960.0,0.0,0.0
83213,84617,Delta7_L2L1_83213,Delta7_L6R3_84617,PB,8,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.008333333333333333,0.0,0.0,960.0,0.0,0.0
81522,84617,Delta7_L4R5_81522,Delta7_L6R3_84617,PB,8,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.008333333333333333,0.0,0.0,960.0,0.0,0.0
84354,84617,Delta7_L3R6_84354,Delta7_L6R3_84617,PB,8,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.008333333333333333,0.0,0.0,960.0,0.0,0.0
86277,84617,Delta7_L6R3_86277,Delta7_L6R3_84617,PB,7,Delta7_L6R3,Delta7_L6R3,Delta7,Delta7,0.007291666666666667,0.0,0.0,960.0,0.0,0.0
54939,83232,EPG_L3_54939,Delta7_L6R3_83232,PB,51,EPG_L3,Delta7_L6R3,EPG,Delta7,0.05460385438972163,0.0,0.0,934.0,0.0,0.0
57529,83232,EPG_L3_57529,Delta7_L6R3_83232,PB,40,EPG_L3,Delta7_L6R3,EPG,Delta7,0.042826552462526764,0.0,0.0,934.0,0.0,0.0
57518,83232,EPG_L3_57518,Delta7_L6R3_83232,PB,29,EPG_L3,Delta7_L6R3,EPG,Delta7,0.031049250535331904,0.0,0.0,934.0,0.0,0.0
35304,83232,EPG_L4_35304,Delta7_L6R3_83232,PB,24,EPG_L4,Delta7_L6R3,EPG,Delta7,0.02569593147751606,0.0,0.0,934.0,0.0,0.0
34955,83232,EPG_L4_34955,Delta7_L6R3_83232,PB,23,EPG_L4,Delta7_L6R3,EPG,Delta7,0.02462526766595289,0.0,0.0,934.0,0.0,0.0
79852,83232,Delta7_L3R6_79852,Delta7_L6R3_83232,PB,21,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.022483940042826552,0.0,0.0,934.0,0.0,0.0
82590,83232,Delta7_L3R6_82590,Delta7_L6R3_83232,PB,18,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.019271948608137045,0.0,0.0,934.0,0.0,0.0
81527,83232,Delta7_L3R6_81527,Delta7_L6R3_83232,PB,17,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.018201284796573874,0.0,0.0,934.0,0.0,0.0
84354,83232,Delta7_L3R6_84354,Delta7_L6R3_83232,PB,16,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.017130620985010708,0.0,0.0,934.0,0.0,0.0
83213,83232,Delta7_L2L1_83213,Delta7_L6R3_83232,PB,16,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.017130620985010708,0.0,0.0,934.0,0.0,0.0
81541,83232,Delta7_L3R6_81541,Delta7_L6R3_83232,PB,15,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.016059957173447537,0.0,0.0,934.0,0.0,0.0
83722,83232,Delta7_L2L1_83722,Delta7_L6R3_83232,PB,14,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.014989293361884369,0.0,0.0,934.0,0.0,0.0
84631,83232,Delta7_L3R6_84631,Delta7_L6R3_83232,PB,13,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.013918629550321198,0.0,0.0,934.0,0.0,0.0
55952,83232,EPG_L2_55952,Delta7_L6R3_83232,PB,12,EPG_L2,Delta7_L6R3,EPG,Delta7,0.01284796573875803,0.0,0.0,934.0,0.0,0.0
80994,83232,Delta7_L6R3_80994,Delta7_L6R3_83232,PB,11,Delta7_L6R3,Delta7_L6R3,Delta7,Delta7,0.011777301927194861,0.0,0.0,934.0,0.0,0.0
84303,83232,Delta7_L4R5_84303,Delta7_L6R3_83232,PB,11,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.011777301927194861,0.0,0.0,934.0,0.0,0.0
83744,83232,Delta7_L6R3_83744,Delta7_L6R3_83232,PB,11,Delta7_L6R3,Delta7_L6R3,Delta7,Delta7,0.011777301927194861,0.0,0.0,934.0,0.0,0.0
82632,83232,Delta7_L6R3_82632,Delta7_L6R3_83232,PB,11,Delta7_L6R3,Delta7_L6R3,Delta7,Delta7,0.011777301927194861,0.0,0.0,934.0,0.0,0.0
84178,83232,Delta7_L2L1_84178,Delta7_L6R3_83232,PB,9,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.009635974304068522,0.0,0.0,934.0,0.0,0.0
34228,83232,EPG_L4_34228,Delta7_L6R3_83232,PB,9,EPG_L4,Delta7_L6R3,EPG,Delta7,0.009635974304068522,0.0,0.0,934.0,0.0,0.0
86277,83232,Delta7_L6R3_86277,Delta7_L6R3_83232,PB,7,Delta7_L6R3,Delta7_L6R3,Delta7,Delta7,0.007494646680942184,0.0,0.0,934.0,0.0,0.0
75302,83232,Delta7_L5R4_75302,Delta7_L6R3_83232,PB,7,Delta7_L5R4,Delta7_L6R3,Delta7,Delta7,0.007494646680942184,0.0,0.0,934.0,0.0,0.0
83239,83232,Delta7_L4R5_83239,Delta7_L6R3_83232,PB,6,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.006423982869379015,0.0,0.0,934.0,0.0,0.0
84473,83232,Delta7_L2L1_84473,Delta7_L6R3_83232,PB,6,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.006423982869379015,0.0,0.0,934.0,0.0,0.0
84617,83232,Delta7_L6R3_84617,Delta7_L6R3_83232,PB,6,Delta7_L6R3,Delta7_L6R3,Delta7,Delta7,0.006423982869379015,0.0,0.0,934.0,0.0,0.0
83112,83232,Delta7_L4R5_83112,Delta7_L6R3_83232,PB,6,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.006423982869379015,0.0,0.0,934.0,0.0,0.0
84500,83232,Delta7_L5R4_84500,Delta7_L6R3_83232,PB,6,Delta7_L5R4,Delta7_L6R3,Delta7,Delta7,0.006423982869379015,0.0,0.0,934.0,0.0,0.0
110806,83232,Delta7_L4R5_110806,Delta7_L6R3_83232,PB,6,Delta7_L4R5,Delta7_L6R3,Delta7,Delta7,0.006423982869379015,0.0,0.0,934.0,0.0,0.0
41887,47221,PFN_L5_41887,mLNO__47221,NO,10,PFN_L5,mLNO_,PFN,mLNO_,0.0,0.0,0.01584786053882726,0.0,0.0,631.0
41871,47221,PFN_L4_41871,mLNO__47221,NO,9,PFN_L4,mLNO_,PFN,mLNO_,0.0,0.0,0.014263074484944533,0.0,0.0,631.0
42035,47221,PFN_L5_42035,mLNO__47221,NO,9,PFN_L5,mLNO_,PFN,mLNO_,0.0,0.0,0.014263074484944533,0.0,0.0,631.0
42571,47221,PFN_L5_42571,mLNO__47221,NO,9,PFN_L5,mLNO_,PFN,mLNO_,0.0,0.0,0.014263074484944533,0.0,0.0,631.0
278343,47221,PFN_L3_278343,mLNO__47221,NO,8,PFN_L3,mLNO_,PFN,mLNO_,0.0,0.0,0.012678288431061807,0.0,0.0,631.0
43176,47221,PFN_L4_43176,mLNO__47221,NO,7,PFN_L4,mLNO_,PFN,mLNO_,0.0,0.0,0.011093502377179081,0.0,0.0,631.0
278292,47221,PFN_L3_278292,mLNO__47221,NO,6,PFN_L3,mLNO_,PFN,mLNO_,0.0,0.0,0.009508716323296355,0.0,0.0,631.0
43315,47221,PFN_L4_43315,mLNO__47221,NO,6,PFN_L4,mLNO_,PFN,mLNO_,0.0,0.0,0.009508716323296355,0.0,0.0,631.0
42127,47221,PFN_L4_42127,mLNO__47221,NO,6,PFN_L4,mLNO_,PFN,mLNO_,0.0,0.0,0.009508716323296355,0.0,0.0,631.0
44618,47221,PFN_L4_44618,mLNO__47221,NO,6,PFN_L4,mLNO_,PFN,mLNO_,0.0,0.0,0.009508716323296355,0.0,0.0,631.0
42181,55952,Delta7_L2L1_42181,EPG_L2_55952,PB,89,Delta7_L2L1,EPG_L2,Delta7,EPG,0.11209068010075567,0.0,0.0,794.0,0.0,0.0
84178,55952,Delta7_L2L1_84178,EPG_L2_55952,PB,71,Delta7_L2L1,EPG_L2,Delta7,EPG,0.08942065491183879,0.0,0.0,794.0,0.0,0.0
83722,55952,Delta7_L2L1_83722,EPG_L2_55952,PB,70,Delta7_L2L1,EPG_L2,Delta7,EPG,0.08816120906801007,0.0,0.0,794.0,0.0,0.0
83213,55952,Delta7_L2L1_83213,EPG_L2_55952,PB,56,Delta7_L2L1,EPG_L2,Delta7,EPG,0.07052896725440806,0.0,0.0,794.0,0.0,0.0
84473,55952,Delta7_L2L1_84473,EPG_L2_55952,PB,26,Delta7_L2L1,EPG_L2,Delta7,EPG,0.0327455919395466,0.0,0.0,794.0,0.0,0.0
84354,55952,Delta7_L3R6_84354,EPG_L2_55952,PB,20,Delta7_L3R6,EPG_L2,Delta7,EPG,0.02518891687657431,0.0,0.0,794.0,0.0,0.0
84631,55952,Delta7_L3R6_84631,EPG_L2_55952,PB,9,Delta7_L3R6,EPG_L2,Delta7,EPG,0.011335012594458438,0.0,0.0,794.0,0.0,0.0
65369,63018,ER_L_MBUv_65369,ER_L_MBUv_63018,EB,7,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.013972055888223553,0.0,0.0,501.0,0.0
125189,63018,ER_L_MBUv_125189,ER_L_MBUv_63018,EB,7,ER_L_MBUv,ER_L_MBUv,MBUv,MBUv,0.0,0.013972055888223553,0.0,0.0,501.0,0.0
141339,141357,ER_L_LBU_141339,ER_L_LBU_141357,EB,6,ER_L_LBU,ER_L_LBU,LBU,LBU,0.0,0.01293103448275862,0.0,0.0,464.0,0.0
57529,80994,EPG_L3_57529,Delta7_L6R3_80994,PB,35,EPG_L3,Delta7_L6R3,EPG,Delta7,0.04315659679408138,0.0,0.0,811.0,0.0,0.0
54939,80994,EPG_L3_54939,Delta7_L6R3_80994,PB,34,EPG_L3,Delta7_L6R3,EPG,Delta7,0.04192355117139334,0.0,0.0,811.0,0.0,0.0
57518,80994,EPG_L3_57518,Delta7_L6R3_80994,PB,32,EPG_L3,Delta7_L6R3,EPG,Delta7,0.03945745992601726,0.0,0.0,811.0,0.0,0.0
84631,80994,Delta7_L3R6_84631,Delta7_L6R3_80994,PB,29,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.035758323057953144,0.0,0.0,811.0,0.0,0.0
81541,80994,Delta7_L3R6_81541,Delta7_L6R3_80994,PB,18,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.02219482120838471,0.0,0.0,811.0,0.0,0.0
79852,80994,Delta7_L3R6_79852,Delta7_L6R3_80994,PB,17,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.02096177558569667,0.0,0.0,811.0,0.0,0.0
83722,80994,Delta7_L2L1_83722,Delta7_L6R3_80994,PB,16,Delta7_L2L1,Delta7_L6R3,Delta7,Delta7,0.01972872996300863,0.0,0.0,811.0,0.0,0.0
55944,80994,EPG_L2_55944,Delta7_L6R3_80994,PB,15,EPG_L2,Delta7_L6R3,EPG,Delta7,0.018495684340320593,0.0,0.0,811.0,0.0,0.0
81527,80994,Delta7_L3R6_81527,Delta7_L6R3_80994,PB,14,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.01726263871763255,0.0,0.0,811.0,0.0,0.0
55952,80994,EPG_L2_55952,Delta7_L6R3_80994,PB,12,EPG_L2,Delta7_L6R3,EPG,Delta7,0.014796547472256474,0.0,0.0,811.0,0.0,0.0
34955,80994,EPG_L4_34955,Delta7_L6R3_80994,PB,12,EPG_L4,Delta7_L6R3,EPG,Delta7,0.014796547472256474,0.0,0.0,811.0,0.0,0.0
84354,80994,Delta7_L3R6_84354,Delta7_L6R3_80994,PB,10,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.012330456226880395,0.0,0.0,811.0,0.0,0.0
82590,80994,Delta7_L3R6_82590,Delta7_L6R3_80994,PB,10,Delta7_L3R6,Delta7_L6R3,Delta7,Delta7,0.012330456226880395,0.0,0.0,811.0,0.0,0.0
